year,month,country,nTourist
2019,11,스페인,
2019,11,독일,24388.0
2019,11,오스트리아,17102.0
2019,11,영국,
2019,11,슬로베니아,7082.0
2019,11,러시아  ,
2019,11,보스니아,
2019,11,핀란드,
2019,11,슬로바키아,
2019,11,마케도니아,80.0
2019,11,세르비아,50.0
2019,11,스웨덴,
2019,11,리히텐슈타인,
2019,11,조지아,
2019,11,산마리노,
2019,12,스페인,
2019,12,독일,26026.0
2019,12,오스트리아,17491.0
2019,12,영국,
2019,12,슬로베니아,4865.0
2019,12,러시아  ,
2019,12,보스니아,
2019,12,핀란드,
2019,12,슬로바키아,
2019,12,마케도니아,51.0
2019,12,세르비아,68.0
2019,12,스웨덴,
2019,12,리히텐슈타인,
2019,12,조지아,
2019,12,산마리노,
